,umur,gender,occupation,nominal,periode_transaksi,kategori_nominal
7280,50,1,ASN,2500000,0,Nominal rendah
7284,51,0,Penegakan Hukum Persaingan Usaha,316550,2,Nominal rendah
7285,51,0,Penegakan Hukum Persaingan Usaha,35250,2,Nominal rendah
7286,51,0,Penegakan Hukum Persaingan Usaha,35700,2,Nominal rendah
7287,51,0,Penegakan Hukum Persaingan Usaha,47250,2,Nominal rendah
7289,51,0,Penegakan Hukum Persaingan Usaha,24950,2,Nominal rendah
7290,51,0,Penegakan Hukum Persaingan Usaha,32250,2,Nominal rendah
7291,51,1,Amil,500000,2,Nominal rendah
7292,51,0,Amil,167472,2,Nominal rendah
7295,51,0,Penegakan Hukum Persaingan Usaha,24500,2,Nominal rendah
7296,51,0,Penegakan Hukum Persaingan Usaha,96290,2,Nominal rendah
7297,51,0,Penegakan Hukum Persaingan Usaha,31500,2,Nominal rendah
7298,51,0,Maintenance refrigration,388000,2,Nominal rendah
7300,51,0,IT,350000,2,Nominal rendah
7301,51,0,Wiraswasta,596228,2,Nominal rendah
7302,51,0,Penegakan Hukum Persaingan Usaha,41000,2,Nominal rendah
7304,51,0,Penegakan Hukum Persaingan Usaha,36500,2,Nominal rendah
7308,51,0,Penegakan Hukum Persaingan Usaha,32800,2,Nominal rendah
7310,51,0,Wiraswasta,558304,2,Nominal rendah
7311,51,0,Penegakan Hukum Persaingan Usaha,358210,2,Nominal rendah
7312,51,0,Maintenance refrigration,420000,2,Nominal rendah
7326,51,0,Penegakan Hukum Persaingan Usaha,64750,2,Nominal rendah
7327,51,0,Wiraswasta,596416,2,Nominal rendah
7328,51,0,Penegakan Hukum Persaingan Usaha,148130,2,Nominal rendah
7331,51,1,Amil,500000,1,Nominal rendah
7332,51,0,Penegakan Hukum Persaingan Usaha,40250,1,Nominal rendah
7333,51,0,Penegakan Hukum Persaingan Usaha,88750,1,Nominal rendah
7334,51,0,Wiraswasta,558860,1,Nominal rendah
7335,51,0,Penegakan Hukum Persaingan Usaha,358210,1,Nominal rendah
7336,51,0,ASN,3000000,1,Nominal rendah
7338,51,0,IT,350000,1,Nominal rendah
7339,51,0,BUMN,2000000,1,Nominal rendah
7340,51,0,Maintenance refrigration,420000,1,Nominal rendah
7341,51,0,Penegakan Hukum Persaingan Usaha,36500,1,Nominal rendah
7342,51,0,Penegakan Hukum Persaingan Usaha,169230,1,Nominal rendah
7343,51,0,Wiraswasta,30000000,1,Nominal tinggi
7344,51,0,Karyawan,20000000,1,Nominal tinggi
7346,51,0,BUMN,1500000,1,Nominal rendah
7347,51,0,Lain-lain,90000,1,Nominal rendah
7348,51,0,Penegakan Hukum Persaingan Usaha,39000,2,Nominal rendah
7349,51,0,Penegakan Hukum Persaingan Usaha,25750,2,Nominal rendah
7350,51,0,Penegakan Hukum Persaingan Usaha,97250,2,Nominal rendah
7351,51,0,Wiraswasta,583148,2,Nominal rendah
7355,51,0,Penegakan Hukum Persaingan Usaha,229750,2,Nominal rendah
7362,51,1,Amil,650000,2,Nominal rendah
7363,51,0,Amil,217714,2,Nominal rendah
7364,51,0,BUMN,1400000,2,Nominal rendah
7369,51,0,Wiraswasta,567162,2,Nominal rendah
7372,51,0,Maintenance refrigration,420000,0,Nominal rendah
7373,51,0,Penegakan Hukum Persaingan Usaha,169230,0,Nominal rendah
7374,51,0,Penegakan Hukum Persaingan Usaha,35250,0,Nominal rendah
7375,51,0,Penegakan Hukum Persaingan Usaha,36500,0,Nominal rendah
7376,51,0,Amil,175846,0,Nominal rendah
7377,51,1,Amil,525000,0,Nominal rendah
7378,51,0,Penegakan Hukum Persaingan Usaha,24500,0,Nominal rendah
7379,51,0,Penegakan Hukum Persaingan Usaha,25750,0,Nominal rendah
7380,51,0,BUMN,1700000,0,Nominal rendah
7385,51,0,Wiraswasta,568314,2,Nominal rendah
7391,51,0,Penegakan Hukum Persaingan Usaha,27750,2,Nominal rendah
7392,51,0,BUMN,1300000,2,Nominal rendah
7394,51,0,Wiraswasta,592836,2,Nominal rendah
7395,51,0,Penegakan Hukum Persaingan Usaha,117040,2,Nominal rendah
7401,51,0,BUMN,1500000,2,Nominal rendah
7412,51,0,Wiraswasta,556238,2,Nominal rendah
7415,51,0,Penegakan Hukum Persaingan Usaha,23550,2,Nominal rendah
7416,51,0,Penegakan Hukum Persaingan Usaha,21500,2,Nominal rendah
7426,51,0,Wiraswasta,562636,2,Nominal rendah
7431,51,0,Penegakan Hukum Persaingan Usaha,46000,2,Nominal rendah
7432,51,0,Penegakan Hukum Persaingan Usaha,30750,2,Nominal rendah
7440,51,0,Wiraswasta,548304,2,Nominal rendah
7443,51,0,Penegakan Hukum Persaingan Usaha,22220,2,Nominal rendah
7444,51,0,Maintenance refrigration,370000,2,Nominal rendah
7445,51,0,Wiraswasta,548893,2,Nominal rendah
7448,51,1,Amil,369348,2,Nominal rendah
7450,51,0,Penegakan Hukum Persaingan Usaha,351625,2,Nominal rendah
7454,51,0,BUMN,2500000,2,Nominal rendah
7456,51,0,BUMN,1000000,2,Nominal rendah
7460,51,0,Penegakan Hukum Persaingan Usaha,356130,2,Nominal rendah
7463,51,0,Penegakan Hukum Persaingan Usaha,46890,2,Nominal rendah
7464,51,0,Penegakan Hukum Persaingan Usaha,42050,2,Nominal rendah
7465,51,0,Penegakan Hukum Persaingan Usaha,46450,2,Nominal rendah
7466,51,0,Amil,184017,2,Nominal rendah
7467,51,1,Amil,761303,2,Nominal rendah
7473,51,0,Wiraswasta,578513,2,Nominal rendah
7474,51,0,Maintenance refrigration,370000,1,Nominal rendah
7476,51,0,Wiraswasta,2000000,1,Nominal rendah
7478,51,0,Amil,167472,1,Nominal rendah
7479,51,0,Karyawan,10000000,1,Nominal diatas rata-rata
7480,51,0,Penegakan Hukum Persaingan Usaha,169225,1,Nominal rendah
7481,51,0,BUMN,1300000,1,Nominal rendah
7482,51,0,Penegakan Hukum Persaingan Usaha,32250,1,Nominal rendah
7485,51,0,Wiraswasta,25000000,1,Nominal tinggi
7486,51,0,Tidak Bekerja,14820000,1,Nominal diatas rata-rata
7487,51,0,Tidak Bekerja,180000,1,Nominal rendah
7489,51,0,Penegakan Hukum Persaingan Usaha,356130,1,Nominal rendah
7491,51,0,IT,270000,1,Nominal rendah
7492,51,0,Maintenance refrigration,388000,1,Nominal rendah
7493,51,0,Wiraswasta,574279,1,Nominal rendah
7495,51,0,Penegakan Hukum Persaingan Usaha,141960,2,Nominal rendah
7503,51,0,Penegakan Hukum Persaingan Usaha,43000,2,Nominal rendah
7505,51,0,Penegakan Hukum Persaingan Usaha,125910,0,Nominal rendah
7506,51,0,BUMN,3000000,0,Nominal rendah
7507,51,1,Amil,500000,0,Nominal rendah
7508,51,0,Amil,167472,0,Nominal rendah
7509,51,0,BUMN,1300000,0,Nominal rendah
7512,51,0,Wiraswasta,548893,0,Nominal rendah
7513,51,0,Maintenance refrigration,388000,0,Nominal rendah
7514,51,0,Penegakan Hukum Persaingan Usaha,358210,0,Nominal rendah
7515,51,0,IT,350000,0,Nominal rendah
7516,51,0,BUMN,2500000,0,Nominal rendah
7517,51,1,ASN,2500000,0,Nominal rendah
7520,51,0,Penegakan Hukum Persaingan Usaha,2500000,0,Nominal rendah
7521,51,0,Penegakan Hukum Persaingan Usaha,35700,0,Nominal rendah
7522,51,0,Penegakan Hukum Persaingan Usaha,32800,0,Nominal rendah
7526,52,0,Lain-lain,2000000,2,Nominal rendah
7527,52,0,Amil,189250,2,Nominal rendah
7529,52,0,Karyawan,1808794,2,Nominal rendah
7530,52,0,Tidak Bekerja,263920,2,Nominal rendah
7532,52,0,Tidak Bekerja,1500000,2,Nominal rendah
7533,52,0,Power Generation,3100000,2,Nominal rendah
7539,52,0,Tidak Bekerja,272500,2,Nominal rendah
7540,52,0,Tidak Bekerja,2000000,2,Nominal rendah
7541,52,0,ASN,13700000,2,Nominal diatas rata-rata
7542,52,0,Karyawan,3251372,2,Nominal rendah
7543,52,0,Tidak Bekerja,4650000,2,Nominal diatas rata-rata
7544,52,0,Amil,189250,1,Nominal rendah
7545,52,0,Tidak Bekerja,2000000,1,Nominal rendah
7546,52,0,Power Generation,6970000,1,Nominal diatas rata-rata
7548,52,0,Wiraswasta,180000,1,Nominal rendah
7549,52,0,Power Generation,2575000,1,Nominal rendah
7551,52,0,Tidak Bekerja,263920,1,Nominal rendah
7552,52,1,Wiraswasta,1000000,1,Nominal rendah
7554,52,0,Power Generation,6710000,1,Nominal diatas rata-rata
7555,52,0,Tidak Bekerja,264000,2,Nominal rendah
7557,52,0,Amil,246025,2,Nominal rendah
7558,52,0,Power Generation,1550000,2,Nominal rendah
7559,52,0,Amil,198713,0,Nominal rendah
7560,52,0,Tidak Bekerja,339280,0,Nominal rendah
7564,52,0,ASN,103778,2,Nominal rendah
7566,52,0,Karyawan,100,2,Nominal rendah
7571,52,0,Karyawan,1720749,2,Nominal rendah
7573,52,0,Tidak Bekerja,525200,2,Nominal rendah
7577,52,0,Lain-lain,1250000,2,Nominal rendah
7580,52,0,Power Generation,1660000,2,Nominal rendah
7582,52,0,Karyawan,1984883,2,Nominal rendah
7583,52,0,Tidak Bekerja,5000000,2,Nominal diatas rata-rata
7585,52,0,Tidak Bekerja,265050,2,Nominal rendah
7590,52,0,Tidak Bekerja,262700,2,Nominal rendah
7591,52,0,Tidak Bekerja,298872,2,Nominal rendah
7593,52,0,Amil,180238,2,Nominal rendah
7596,52,0,Karyawan,2754560,2,Nominal rendah
7602,52,0,Karyawan,1400027,2,Nominal rendah
7603,52,0,ASN,6000000,2,Nominal diatas rata-rata
7604,52,0,Amil,207274,2,Nominal rendah
7605,52,0,Power Generation,8550000,2,Nominal diatas rata-rata
7608,52,0,Karyawan,1497033,1,Nominal rendah
7609,52,0,Tidak Bekerja,4120000,1,Nominal diatas rata-rata
7610,52,0,Power Generation,5000000,1,Nominal diatas rata-rata
7612,52,0,ASN,1000,1,Nominal rendah
7615,52,0,Tidak Bekerja,1500000,1,Nominal rendah
7616,52,1,Tidak Bekerja,7500000,1,Nominal diatas rata-rata
7618,52,0,Tidak Bekerja,7500000,1,Nominal diatas rata-rata
7619,52,0,Tidak Bekerja,1300000,1,Nominal rendah
7626,52,0,Tidak Bekerja,280050,0,Nominal rendah
7627,52,0,Karyawan,1720749,0,Nominal rendah
7628,52,0,Power Generation,1550000,0,Nominal rendah
7629,52,0,Amil,189250,0,Nominal rendah
7630,52,0,Tidak Bekerja,1500000,0,Nominal rendah
7631,52,0,Tidak Bekerja,2500000,0,Nominal rendah
7632,52,0,Tidak Bekerja,500000,0,Nominal rendah
7633,52,0,ASN,103778,0,Nominal rendah
7640,53,0,ASN,1750000,2,Nominal rendah
7641,53,0,ASN,382000,2,Nominal rendah
7642,53,1,Tidak Bekerja,4000000,2,Nominal diatas rata-rata
7643,53,0,IT,2100000,2,Nominal rendah
7644,53,0,Wiraswasta,5000000,2,Nominal diatas rata-rata
7645,53,0,ASN,3000000,2,Nominal rendah
7646,53,0,ASN,1500000,2,Nominal rendah
7647,53,0,ASN,110000,2,Nominal rendah
7648,53,0,IT,2300000,2,Nominal rendah
7649,53,0,ASN,1650000,2,Nominal rendah
7651,53,0,ASN,30000000,1,Nominal tinggi
7652,53,0,ASN,1500000,1,Nominal rendah
7653,53,0,ASN,3405500,1,Nominal rendah
7654,53,0,ASN,3000000,1,Nominal rendah
7655,53,1,Tidak Bekerja,5000000,1,Nominal diatas rata-rata
7656,53,0,ASN,112000,1,Nominal rendah
7657,53,0,ASN,5000000,1,Nominal diatas rata-rata
7658,53,0,IT,500000,1,Nominal rendah
7659,53,0,Wiraswasta,225000,1,Nominal rendah
7660,53,0,Wiraswasta,20000000,1,Nominal tinggi
7661,53,0,Wiraswasta,4000000,1,Nominal diatas rata-rata
7662,53,0,Tidak Bekerja,45000,1,Nominal rendah
7666,53,0,ASN,1850200,1,Nominal rendah
7668,53,0,ASN,45000,1,Nominal rendah
7669,53,0,ASN,350000,2,Nominal rendah
7672,53,0,ASN,1700000,2,Nominal rendah
7673,53,0,ASN,112000,2,Nominal rendah
7674,53,0,IT,2100000,0,Nominal rendah
7675,53,0,ASN,1750000,0,Nominal rendah
7676,53,1,Tidak Bekerja,3000000,0,Nominal rendah
7677,53,0,Tidak Bekerja,2600000,0,Nominal rendah
7678,53,0,ASN,344000,2,Nominal rendah
7681,53,0,ASN,334000,2,Nominal rendah
7683,53,0,ASN,102703,2,Nominal rendah
7695,53,1,Tidak Bekerja,100,2,Nominal rendah
7698,53,0,ASN,383000,2,Nominal rendah
7701,53,0,ASN,4000000,2,Nominal diatas rata-rata
7702,53,0,ASN,2000000,2,Nominal rendah
7703,53,0,Wiraswasta,4327000,2,Nominal diatas rata-rata
7704,53,1,Tidak Bekerja,3000000,2,Nominal rendah
7710,53,0,ASN,5000000,2,Nominal diatas rata-rata
7713,53,0,Tidak Bekerja,50000,2,Nominal rendah
7714,53,0,ASN,6000000,2,Nominal diatas rata-rata
7716,53,0,ASN,25000000,1,Nominal tinggi
7717,53,0,ASN,2000000,1,Nominal rendah
7718,53,0,IT,2100000,1,Nominal rendah
7720,53,0,ASN,1325000,1,Nominal rendah
7722,53,0,Wiraswasta,2320000,1,Nominal rendah
7724,53,0,Wiraswasta,15000000,1,Nominal diatas rata-rata
7725,53,1,Wiraswasta,180000,1,Nominal rendah
7730,53,0,ASN,1500000,0,Nominal rendah
7731,53,0,ASN,110000,0,Nominal rendah
7732,53,0,ASN,102703,0,Nominal rendah
7734,53,0,Wiraswasta,7500000,0,Nominal diatas rata-rata
7738,54,0,Amil,176799,2,Nominal rendah
7740,54,0,Rektor,12000000,2,Nominal diatas rata-rata
7742,54,0,Rektor,7500000,2,Nominal diatas rata-rata
7744,54,0,Rektor,5500000,2,Nominal diatas rata-rata
7745,54,0,Wiraswasta,5000000,1,Nominal diatas rata-rata
7746,54,0,Amil,176799,1,Nominal rendah
7747,54,0,Rektor,10000000,1,Nominal diatas rata-rata
7748,54,0,ASN,17000000,1,Nominal tinggi
7750,54,0,Pertambangan,7000000,1,Nominal diatas rata-rata
7751,54,0,ASN,500000,1,Nominal rendah
7752,54,0,Wiraswasta,15000000,1,Nominal diatas rata-rata
7753,54,0,Tidak Bekerja,33700000,1,Nominal tinggi
7755,54,0,Rektor,700000,1,Nominal rendah
7756,54,0,Rektor,13000000,1,Nominal diatas rata-rata
7757,54,0,Tidak Bekerja,90000,2,Nominal rendah
7758,54,0,Amil,229838,2,Nominal rendah
7759,54,0,Tidak Bekerja,2700000,2,Nominal rendah
7760,54,0,Pertambangan,3000000,0,Nominal rendah
7761,54,0,Amil,185639,0,Nominal rendah
7762,54,0,Rektor,3000000,0,Nominal rendah
7764,54,0,Rektor,20300000,0,Nominal tinggi
7767,54,0,Rektor,3000000,2,Nominal rendah
7771,54,0,wiraswasta,3000000,2,Nominal rendah
7773,54,0,ASN,449275,2,Nominal rendah
7774,54,1,ASN,295300,2,Nominal rendah
7775,54,0,Amil,168380,2,Nominal rendah
7776,54,0,Rektor,4000000,2,Nominal diatas rata-rata
7778,54,0,Rektor,2700000,2,Nominal rendah
7781,54,0,Amil,193637,2,Nominal rendah
7782,54,0,Rektor,5000000,2,Nominal diatas rata-rata
7783,54,1,ASN,1500000,1,Nominal rendah
7784,54,0,ASN,641134,1,Nominal rendah
7786,54,0,Wiraswasta,10000000,1,Nominal diatas rata-rata
7789,54,0,Wiraswasta,50000000,1,Nominal tinggi
7791,54,0,Wiraswasta,20000000,1,Nominal tinggi
7792,54,0,Pertambangan,5000000,1,Nominal diatas rata-rata
7794,54,0,Tidak Bekerja,11750000,1,Nominal diatas rata-rata
7795,54,0,Rektor,1200000,1,Nominal rendah
7796,54,0,Rektor,6000000,1,Nominal diatas rata-rata
7801,54,0,Kesehatan,100000,1,Nominal rendah
7802,54,0,Tidak Bekerja,135000,1,Nominal rendah
7804,54,0,Amil,176799,0,Nominal rendah
7805,54,0,Tidak Bekerja,2500000,0,Nominal rendah
7806,54,0,Pertambangan,2700000,0,Nominal rendah
7807,54,0,Rektor,6000000,0,Nominal diatas rata-rata
7809,54,0,Rektor,17500000,0,Nominal tinggi
7811,55,0,ASN,2450000,2,Nominal rendah
7812,55,0,Tidak Bekerja,125000,2,Nominal rendah
7813,55,1,Lain-lain,130520,2,Nominal rendah
7814,55,0,Kehutanan,1078290,2,Nominal rendah
7816,55,0,Amil,13000000,2,Nominal diatas rata-rata
7817,55,0,Kehutanan,2430790,2,Nominal rendah
7818,55,0,Tidak Bekerja,125000,1,Nominal rendah
7819,55,0,Kehutanan,1142673,1,Nominal rendah
7820,55,0,Amil,50000000,1,Nominal tinggi
7821,55,0,Kehutanan,1341250,1,Nominal rendah
7822,55,0,Tidak Bekerja,150000,1,Nominal rendah
7823,55,1,Wiraswasta,270000,1,Nominal rendah
7824,55,0,Kehutanan,1106423,2,Nominal rendah
7825,55,0,Kehutanan,1106421,0,Nominal rendah
7826,55,0,Kehutanan,1106425,2,Nominal rendah
7827,55,0,Kehutanan,1078291,2,Nominal rendah
7830,55,0,Amil,79250000,2,Nominal sedang
7831,55,0,Kehutanan,1235091,2,Nominal rendah
7833,55,0,Tidak Bekerja,200000,2,Nominal rendah
7834,55,0,Kehutanan,1078285,2,Nominal rendah
7835,55,0,Kehutanan,978675,2,Nominal rendah
7836,55,0,Kehutanan,1012010,2,Nominal rendah
7837,55,0,ASN,1575000,2,Nominal rendah
7838,55,0,Kehutanan,1885610,2,Nominal rendah
7839,55,0,Amil,54400000,1,Nominal sedang
7840,55,0,Tidak Bekerja,180000,1,Nominal rendah
7841,55,0,ASN,205000,1,Nominal rendah
7842,55,0,Kehutanan,1295000,1,Nominal rendah
7843,55,0,ASN,180000,1,Nominal rendah
7844,55,0,Tidak Bekerja,200000,1,Nominal rendah
7847,55,0,Kehutanan,1078288,2,Nominal rendah
7848,55,0,ASN,2655000,0,Nominal rendah
7849,55,0,Konsultan,2700000,0,Nominal rendah
7850,55,0,Kehutanan,1079689,2,Nominal rendah
7851,56,0,Amil,1250000,2,Nominal rendah
7853,56,1,Tidak Bekerja,429959,2,Nominal rendah
7854,56,0,Wiraswasta,50000000,2,Nominal tinggi
7855,56,0,Wiraswasta,1600000,2,Nominal rendah
7856,56,0,Lain-lain,116230,2,Nominal rendah
7857,56,0,Lain-lain,128100,2,Nominal rendah
7860,56,1,Tidak Bekerja,1252378,2,Nominal rendah
7861,56,1,Tidak Bekerja,841169,2,Nominal rendah
7865,56,0,Amil,1250000,1,Nominal rendah
7868,56,0,Pertambangan,10000000,1,Nominal diatas rata-rata
7870,56,1,Wiraswasta,5000000,1,Nominal diatas rata-rata
7871,56,1,Wiraswasta,1710000,1,Nominal rendah
7873,56,0,Amil,1625000,2,Nominal rendah
7875,56,0,Lain-lain,128100,0,Nominal rendah
7876,56,0,Amil,1312500,0,Nominal rendah
7877,56,0,Amil,2900000,0,Nominal rendah
7881,56,1,Tidak Bekerja,809537,2,Nominal rendah
7883,56,1,Tidak Bekerja,414144,2,Nominal rendah
7885,56,1,Tidak Bekerja,461591,2,Nominal rendah
7887,56,1,ASN,566908,2,Nominal rendah
7888,56,1,ASN,183093,2,Nominal rendah
7890,56,1,Tidak Bekerja,384277,2,Nominal rendah
7896,56,1,Tidak Bekerja,414144,1,Nominal rendah
7903,56,1,Tidak Bekerja,414144,0,Nominal rendah
7904,56,0,Amil,1250000,0,Nominal rendah
7905,56,0,Amil,2500000,0,Nominal rendah
7906,56,0,Tidak Bekerja,2200000,0,Nominal rendah
7908,56,0,Amil,2500001,0,Nominal rendah
7913,57,0,Tidak Bekerja,3333333,2,Nominal rendah
7914,57,0,Tidak Bekerja,3131313,2,Nominal rendah
7915,57,0,Tidak Bekerja,10000000,1,Nominal diatas rata-rata
7916,57,0,Wiraswasta,5000000,1,Nominal diatas rata-rata
7918,57,0,Perbankan,37500000,1,Nominal tinggi
7920,57,0,Tidak Bekerja,750000,2,Nominal rendah
7921,57,0,Tidak Bekerja,1850000,2,Nominal rendah
7922,57,0,Wiraswasta,1000000,2,Nominal rendah
7923,57,0,Amil,195179,2,Nominal rendah
7925,57,0,Tidak Bekerja,1125000,2,Nominal rendah
7926,57,0,Wiraswasta,3500000,0,Nominal rendah
7927,57,0,Tidak Bekerja,750000,0,Nominal rendah
7929,57,0,Tidak Bekerja,1125000,0,Nominal rendah
7930,57,0,Tidak Bekerja,450000,0,Nominal rendah
7931,57,0,Tidak Bekerja,900000,2,Nominal rendah
7932,57,0,Tidak Bekerja,356000,2,Nominal rendah
7934,57,0,Tidak Bekerja,360000,2,Nominal rendah
7938,57,0,Tidak Bekerja,400000,2,Nominal rendah
7940,57,0,Tidak Bekerja,3000000,2,Nominal rendah
7942,57,0,Wiraswasta,800000,2,Nominal rendah
7943,57,0,Wiraswasta,100,2,Nominal rendah
7945,57,0,Wiraswasta,850000,2,Nominal rendah
7947,57,0,Tidak Bekerja,300000,2,Nominal rendah
7952,57,0,Tidak Bekerja,1762500,1,Nominal rendah
7953,57,0,Tidak Bekerja,705000,1,Nominal rendah
7954,57,0,Wiraswasta,3000000,1,Nominal rendah
7955,57,0,Tidak Bekerja,25000000,1,Nominal tinggi
7956,57,0,Wiraswasta,850000,1,Nominal rendah
7962,57,0,Tidak Bekerja,300000,0,Nominal rendah
7963,57,0,Tidak Bekerja,700000,2,Nominal rendah
7964,57,0,Tidak Bekerja,1650000,2,Nominal rendah
7965,59,1,ASN,100,2,Nominal rendah
7966,59,0,Karyawan,4828000,2,Nominal diatas rata-rata
7967,59,1,ASN,133235,2,Nominal rendah
7968,59,0,Karyawan,4428000,2,Nominal diatas rata-rata
7971,59,0,Advertising,1625000,2,Nominal rendah
7972,59,0,Karyawan,252000,2,Nominal rendah
7973,59,0,Tidak Bekerja,1000000,2,Nominal rendah
7974,59,0,Karyawan,4428000,1,Nominal diatas rata-rata
7975,59,0,Advertising,1650000,1,Nominal rendah
7976,59,1,Tidak Bekerja,1000000,1,Nominal rendah
7977,59,0,Karyawan,3600000,1,Nominal rendah
7978,59,1,ASN,200000,1,Nominal rendah
7979,59,0,Pendidikan,2000000,1,Nominal rendah
7982,59,0,Advertising,315000,1,Nominal rendah
7983,59,0,Tidak Bekerja,2000000,1,Nominal rendah
7986,59,1,ASN,2900000,2,Nominal rendah
7987,59,0,Karyawan,4428000,0,Nominal diatas rata-rata
7988,59,0,Karyawan,350000,2,Nominal rendah
7989,59,0,Tidak Bekerja,5000000,2,Nominal diatas rata-rata
7990,59,0,Karyawan,3500000,2,Nominal rendah
7991,59,0,Karyawan,50000,2,Nominal rendah
7993,59,0,Tidak Bekerja,3000000,2,Nominal rendah
7995,59,0,Karyawan,1037500,2,Nominal rendah
7996,59,0,Karyawan,3400000,2,Nominal rendah
7997,59,1,ASN,35000000,2,Nominal tinggi
7998,59,0,Karyawan,4000000,2,Nominal diatas rata-rata
8001,59,1,Tidak Bekerja,1000000,2,Nominal rendah
8002,59,0,Advertising,1651562,2,Nominal rendah
8004,59,0,ASN,360565,2,Nominal rendah
8005,59,0,Karyawan,5000000,2,Nominal diatas rata-rata
8006,59,0,Advertising,450000,2,Nominal rendah
8007,59,0,Advertising,1653750,2,Nominal rendah
8011,59,0,Advertising,1647750,2,Nominal rendah
8012,59,0,Tidak Bekerja,1500000,1,Nominal rendah
8013,59,0,Karyawan,5000000,1,Nominal diatas rata-rata
8014,59,0,Karyawan,365000,1,Nominal rendah
8015,59,1,Tidak Bekerja,365000,1,Nominal rendah
8017,59,0,Karyawan,4550000,1,Nominal diatas rata-rata
8018,59,0,Advertising,450000,1,Nominal rendah
8019,59,0,Pendidikan,5000000,1,Nominal diatas rata-rata
8020,59,0,Tidak Bekerja,5000000,1,Nominal diatas rata-rata
8021,59,0,Advertising,1687500,1,Nominal rendah
8022,59,1,ASN,950000,1,Nominal rendah
8023,59,0,Karyawan,1500000,1,Nominal rendah
8024,59,1,ASN,50000,1,Nominal rendah
8025,59,0,Karyawan,150000,1,Nominal rendah
8028,59,0,Advertising,45000,1,Nominal rendah
8029,59,0,Wiraswasta,1500000,2,Nominal rendah
8030,59,1,ASN,2500000,0,Nominal rendah
8031,59,0,Karyawan,4100000,0,Nominal diatas rata-rata
8032,59,0,Advertising,2500000,0,Nominal rendah
8035,69,0,Wiraswasta,100,2,Nominal rendah
8036,69,0,Amil,475000,2,Nominal rendah
8038,69,0,Wiraswasta,50000,2,Nominal rendah
8042,69,0,Wiraswasta,75000,2,Nominal rendah
8043,69,0,Pensiunan,6165165,1,Nominal diatas rata-rata
8044,69,0,Pensiunan,5165165,1,Nominal diatas rata-rata
8045,69,0,Pensiunan,7165165,1,Nominal diatas rata-rata
8046,69,0,Amil,475000,1,Nominal rendah
8047,69,0,Pensiunan,8165165,1,Nominal diatas rata-rata
8048,69,0,Pensiunan,9165165,1,Nominal diatas rata-rata
8049,69,0,Pensiunan,10165165,1,Nominal diatas rata-rata
8050,69,0,Pensiunan,11165165,1,Nominal diatas rata-rata
8051,69,0,Pensiunan,12165165,1,Nominal diatas rata-rata
8052,69,0,Pensiunan,14165165,1,Nominal diatas rata-rata
8053,69,0,Pensiunan,13165165,1,Nominal diatas rata-rata
8054,69,0,Pensiunan,15165165,1,Nominal diatas rata-rata
8055,69,0,Pensiunan,16165165,1,Nominal diatas rata-rata
8056,69,0,Wiraswasta,100000,1,Nominal rendah
8057,69,0,Pensiunan,17165165,1,Nominal tinggi
8058,69,0,Pensiunan,18165165,1,Nominal tinggi
8059,69,0,Pensiunan,19165165,1,Nominal tinggi
8060,69,0,Pensiunan,21165165,1,Nominal tinggi
8061,69,0,Pensiunan,22165165,1,Nominal tinggi
8063,69,0,Pensiunan,20165165,1,Nominal tinggi
8064,69,0,Pensiunan,23165165,1,Nominal tinggi
8065,69,0,Pensiunan,24165165,1,Nominal tinggi
8066,69,0,Pensiunan,25165165,1,Nominal tinggi
8067,69,0,Pensiunan,26165165,1,Nominal tinggi
8068,69,0,Pensiunan,29165165,1,Nominal tinggi
8069,69,0,Pensiunan,28165165,1,Nominal tinggi
8070,69,0,Pensiunan,27165165,1,Nominal tinggi
8071,69,0,Wiraswasta,800000,1,Nominal rendah
8072,69,0,Wiraswasta,4200000,1,Nominal diatas rata-rata
8073,69,0,Amil,315000,1,Nominal rendah
8074,69,0,Pensiunan,30165165,1,Nominal tinggi
8075,69,0,Pensiunan,31165165,1,Nominal tinggi
8076,69,0,Pensiunan,34165165,1,Nominal tinggi
8078,69,0,Pensiunan,32165165,1,Nominal tinggi
8079,69,0,Pensiunan,33165165,1,Nominal tinggi
8080,69,0,Perbankan,700000,1,Nominal rendah
8081,69,0,Tidak Bekerja,4000000,2,Nominal diatas rata-rata
8082,69,0,Amil,617500,2,Nominal rendah
8084,69,0,Wiraswasta,200,0,Nominal rendah
8085,69,0,Amil,498750,0,Nominal rendah
8086,69,0,Amil,2900000,0,Nominal rendah
8089,69,0,Wiraswasta,200,2,Nominal rendah
8095,69,0,Wiraswasta,100000,2,Nominal rendah
8097,69,0,Perbankan,500000,2,Nominal rendah
